ANO;CODIGO_ESCOLA;CODIGO_INEP;CODIGO_DIRETORIA;NOME_DIRETORIA;NOME_ESCOLA;NOME_MUNICIPIO;ANOS_INICIAIS;ANOS_FINAIS
2024;12580;35012580;20202;GUARATINGUETA;EDGARD DE SOUZA DR;APARECIDA;;
2024;12609;35012609;20202;GUARATINGUETA;AMERICO ALVES;APARECIDA;;
2024;12634;35012634;20202;GUARATINGUETA;CLOTILDE AYELLO ROCHA PROFA;GUARATINGUETA;;2,37
2024;12661;35012661;20202;GUARATINGUETA;RODRIGUES ALVES CONSELHEIRO;GUARATINGUETA;;2,30
2024;12683;35012683;20202;GUARATINGUETA;JOAQUIM VILELA DE OLIVEIRA MARCONDES;GUARATINGUETA;;4,54
2024;12695;35012695;20202;GUARATINGUETA;ERNESTO QUISSAK PROF;GUARATINGUETA;;2,86
2024;12725;35012725;20202;GUARATINGUETA;JOSE FELIX PROF;POTIM;;
2024;12750;35012750;20202;GUARATINGUETA;MARIA AMALIA DE MAGALHAES TURNER PROFA;GUARATINGUETA;;2,49
2024;12774;35012774;20202;GUARATINGUETA;PAULO VIRGINIO CUNHA;CUNHA;;3,23
2024;12786;35012786;20202;GUARATINGUETA;GERALDO COSTA;CUNHA;;3,79
2024;12798;35012798;20202;GUARATINGUETA;CASEMIRO DA ROCHA DR;CUNHA;;3,51
2024;12816;35012816;20202;GUARATINGUETA;MURILLO DO AMARAL PROF;APARECIDA;;
2024;12828;35012828;20202;GUARATINGUETA;PAULINA CARDOSO PROFA;APARECIDA;;
2024;12841;35012841;20202;GUARATINGUETA;NILO SANTOS VIEIRA PROF;GUARATINGUETA;;3,47
2024;12877;35012877;20202;GUARATINGUETA;ANDRE BROCA PROF;ROSEIRA;;
2024;12889;35012889;20206;TAUBATE;CHICO PADRE;LAGOINHA;;3,11
2024;12919;35012919;20202;GUARATINGUETA;ROGERIO LACAZ PROF;GUARATINGUETA;;4,06
2024;12920;35012920;20202;GUARATINGUETA;FRANCISCO AUGUSTO DA COSTA BRAGA PROF;GUARATINGUETA;;
2024;12944;35012944;20202;GUARATINGUETA;GABRIEL PRESTES;LORENA;;
2024;12968;35012968;20202;GUARATINGUETA;LUIZ DE CASTRO PINTO PROF;LORENA;;2,04
2024;13006;35013006;20202;GUARATINGUETA;LEONOR GUIMARAES PROFA;PIQUETE;;1,92
2024;13018;35013018;20202;GUARATINGUETA;DARWIN FELIX PROF;PIQUETE;;3,58
2024;13055;35013055;20202;GUARATINGUETA;MARIA IZABEL FONTOURA PROF?;CACHOEIRA PAULISTA;;1,62
2024;13079;35013079;20202;GUARATINGUETA;OLIVEIRA GOMES COMENDADOR;CACHOEIRA PAULISTA;;4,10
2024;13080;35013080;20202;GUARATINGUETA;JUCA PADRE;CACHOEIRA PAULISTA;;3,07
2024;13109;35013109;20202;GUARATINGUETA;ARNOLFO AZEVEDO;LORENA;;2,62
2024;13110;35013110;20202;GUARATINGUETA;JOAQUIM FERREIRA PEDRO PROF;LORENA;;2,74
2024;13134;35013134;20202;GUARATINGUETA;ALICE VILELA GALVAO PROFA;CANAS;;
2024;13146;35013146;20202;GUARATINGUETA;PAULO VIRGINIO;CACHOEIRA PAULISTA;;2,33
2024;13158;35013158;20202;GUARATINGUETA;REGINA POMPEIA PINTO PROFA;CACHOEIRA PAULISTA;;2,82
2024;13161;35013161;20202;GUARATINGUETA;FRANCISCO MARQUES DE OLIVEIRA JUNIOR PROF;LORENA;;2,31
2024;13171;35013171;20202;GUARATINGUETA;SEVERINO MOREIRA BARBOSA;CACHOEIRA PAULISTA;;2,72
2024;13183;35013183;20204;PINDAMONHANGABA;JOAO PEDRO CARDOSO DR;PINDAMONHANGABA;;
2024;13195;35013195;20204;PINDAMONHANGABA;JOAO MARTINS DE ALMEIDA PROFESSOR;PINDAMONHANGABA;;5,19
2024;13201;35013201;20204;PINDAMONHANGABA;PEDRO SILVA PROFESSOR;PINDAMONHANGABA;;2,58
2024;13262;35013262;20204;PINDAMONHANGABA;CLARO CESAR DEPUTADO;PINDAMONHANGABA;;2,33
2024;13274;35013274;20204;PINDAMONHANGABA;GENESIO CANDIDO PEREIRA DOUTOR;SAO BENTO DO SAPUCAI;;2,56
2024;13286;35013286;20204;PINDAMONHANGABA;THEODORO CORREA CINTRA PROFESSOR;CAMPOS DO JORDAO;;
2024;13328;35013328;20205;SAO JOSE DOS CAMPOS;MARIA FERREIRA SONNEWEND PROFESSORA;MONTEIRO LOBATO;;2,55
2024;13336;35013336;20204;PINDAMONHANGABA;MARIO BULCAO GIUDICE PROFESSOR;PINDAMONHANGABA;;3,17
2024;13353;35013353;20204;PINDAMONHANGABA;ALZIRA FRANCO PROFESSORA;PINDAMONHANGABA;;3,35
2024;13365;35013365;20204;PINDAMONHANGABA;RYOITI YASSUDA;PINDAMONHANGABA;;
2024;13389;35013389;20204;PINDAMONHANGABA;EURIPEDES BRAGA PROFESSOR;PINDAMONHANGABA;;5,10
2024;13390;35013390;20204;PINDAMONHANGABA;ALFREDO PUJOL DOUTOR;PINDAMONHANGABA;;
2024;13407;35013407;20204;PINDAMONHANGABA;MARIO TAVARES DOUTOR;PINDAMONHANGABA;;3,37
2024;13432;35013432;20204;PINDAMONHANGABA;GABRIELLA MONTEIRO DE ATHAYDE MARCONDES PROFESSORA;PINDAMONHANGABA;;3,03
2024;13444;35013444;20204;PINDAMONHANGABA;JOAO JOSE DE AZEVEDO MONSENHOR;PINDAMONHANGABA;;2,83
2024;13456;35013456;20204;PINDAMONHANGABA;YOLANDA BUENO DE GODOY PROFESSORA;PINDAMONHANGABA;;3,11
2024;13468;35013468;20204;PINDAMONHANGABA;AFFONSO DE CARVALHO DESEMBARGADOR;SANTO ANTONIO DO PINHAL;;
2024;13481;35013481;20205;SAO JOSE DOS CAMPOS;ALCEU MAYNARD ARAUJO PROFESSOR;SAO JOSE DOS CAMPOS;;2,23
2024;13523;35013523;20205;SAO JOSE DOS CAMPOS;ILZA IRMA MOELLER COPPIO PROFESSORA;SAO JOSE DOS CAMPOS;;
2024;13559;35013559;20205;SAO JOSE DOS CAMPOS;JORGE BARBOSA MOREIRA PROFESSOR;SAO JOSE DOS CAMPOS;4,27;1,94
2024;13560;35013560;20205;SAO JOSE DOS CAMPOS;JOSE VIEIRA MACEDO PROFESSOR;SAO JOSE DOS CAMPOS;;
2024;13572;35013572;20205;SAO JOSE DOS CAMPOS;ANA CANDIDA DE BARROS MOLINA PROFESSORA;SAO JOSE DOS CAMPOS;;3,93
2024;13584;35013584;20205;SAO JOSE DOS CAMPOS;PEDRO MAZZA PROFESSOR;SAO JOSE DOS CAMPOS;;2,78
2024;13596;35013596;20205;SAO JOSE DOS CAMPOS;PEDRO MASCARENHAS DOUTOR;SAO JOSE DOS CAMPOS;5,43;3,70
2024;13602;35013602;20205;SAO JOSE DOS CAMPOS;EUCLIDES BUENO MIRAGAIA;SAO JOSE DOS CAMPOS;5,34;3,70
2024;13626;35013626;20205;SAO JOSE DOS CAMPOS;OLIMPIO CATAO;SAO JOSE DOS CAMPOS;;6,53
2024;13638;35013638;20205;SAO JOSE DOS CAMPOS;FRANCISCO JOAO LEME;SAO JOSE DOS CAMPOS;4,60;2,87
2024;13648;35013648;20205;SAO JOSE DOS CAMPOS;YOSHIYA TAKAOKA;SAO JOSE DOS CAMPOS;;2,44
2024;13687;35013687;20207;JACAREI;FRANCISCO GOMES DA SILVA PRADO DR;JACAREI;;
2024;13699;35013699;20206;TAUBATE;JOAQUIM FRANCO DE ALMEIDA CORONEL;JAMBEIRO;;
2024;13705;35013705;20207;JACAREI;HERMINIA SILVA DE MESQUITA PROFA;JACAREI;;3,81
2024;13730;35013730;20205;SAO JOSE DOS CAMPOS;ARMANDO D OLIVEIRA COBRA;SAO JOSE DOS CAMPOS;;
2024;13754;35013754;20205;SAO JOSE DOS CAMPOS;MARIA LUIZA DE GUIMARAES MEDEIROS PROFESSORA;SAO JOSE DOS CAMPOS;;
2024;13778;35013778;20205;SAO JOSE DOS CAMPOS;WILMA RAGAZZI BOCCARDO PROFESSORA;SAO JOSE DOS CAMPOS;6,09;3,82
2024;13785;35013785;20207;JACAREI;CARLOS PORTO CORONEL;JACAREI;;
2024;13808;35013808;20207;JACAREI;POMPILIO MERCADANTE DR;JACAREI;;2,71
2024;13812;35013812;20207;JACAREI;DOROTHOVEO GASPAR VIANNA PROF;JACAREI;;3,33
2024;13821;35013821;20207;JACAREI;JOAO FELICIANO;JACAREI;;2,65
2024;13845;35013845;20207;JACAREI;ANTONIO JOSE DE SIQUEIRA PROF;JACAREI;;2,71
2024;13869;35013869;20205;SAO JOSE DOS CAMPOS;JOSE MARIOTTO FERREIRA MAJOR AVIADOR;SAO JOSE DOS CAMPOS;7,92;4,88
2024;13882;35013882;20206;TAUBATE;EDUARDO JOSE DE CAMARGO CORONEL;PARAIBUNA;;2,94
2024;13912;35013912;20205;SAO JOSE DOS CAMPOS;RONDON MARECHAL;SAO JOSE DOS CAMPOS;;4,61
2024;13924;35013924;20205;SAO JOSE DOS CAMPOS;RUI RODRIGUES DORIA DOUTOR;SAO JOSE DOS CAMPOS;;4,08
2024;13936;35013936;20205;SAO JOSE DOS CAMPOS;FRANCISCO PEREIRA DA SILVA PROFESSOR;SAO JOSE DOS CAMPOS;;
2024;13948;35013948;20205;SAO JOSE DOS CAMPOS;JOAO CURSINO;SAO JOSE DOS CAMPOS;;1,76
2024;13959;35013959;20207;JACAREI;BENEDITO RAMOS ARANTES CEL;IGARATA;;3,68
2024;13973;35013973;20207;JACAREI;DIRCEU JUNQUEIRA DE SOUZA PROF;JACAREI;;2,80
2024;13985;35013985;20206;TAUBATE;CERQUEIRA CESAR DOUTOR;PARAIBUNA;;3,44
2024;14000;35014000;20206;TAUBATE;CESAR COSTA DEPUTADO;TAUBATE;;3,85
2024;14011;35014011;20206;TAUBATE;ROQUE DE CASTRO REIS PROFESSOR;TAUBATE;;
2024;14023;35014023;20206;TAUBATE;JOAO ALVES MONSENHOR;TAUBATE;;
2024;14060;35014060;20206;TAUBATE;FRANCISCA MOURA LUZ PEREIRA PROFESSORA;CACAPAVA;;2,33
2024;14072;35014072;20206;TAUBATE;QUEIROZ CORONEL;REDENCAO DA SERRA;;2,82
2024;14084;35014084;20206;TAUBATE;JOAO GONCALVES BARBOSA PROFESSOR;CACAPAVA;;3,14
2024;14096;35014096;20206;TAUBATE;FIGUEIRA DE TOLEDO;NATIVIDADE DA SERRA;;3,24
2024;14126;35014126;20206;TAUBATE;JACQUES FELIX;TAUBATE;;
2024;14148;35014148;20206;TAUBATE;JOSE DE MOURA REZENDE MINISTRO;CACAPAVA;;2,43
2024;14175;35014175;20206;TAUBATE;AMADOR BUENO DA VEIGA;TAUBATE;;
2024;14187;35014187;20204;PINDAMONHANGABA;AMALIA GARCIA RIBEIRO PATTO PROFESSORA;TREMEMBE;;
2024;14217;35014217;20206;TAUBATE;BERNARDINO QUERIDO PROFESSOR;TAUBATE;;
2024;14230;35014230;20204;PINDAMONHANGABA;MANUEL CABRAL;TREMEMBE;;
2024;14254;35014254;20206;TAUBATE;MONTEIRO LOBATO;TAUBATE;;
2024;14266;35014266;20206;TAUBATE;URBANO ALVES DE SOUZA PEREIRA ENGENHEIRO;TAUBATE;;
2024;14278;35014278;20206;TAUBATE;ANTONIO MAGALHAES BASTOS;TAUBATE;;
2024;14285;35014285;20206;TAUBATE;MARIO CARDOSO FRANCO PROFESSOR;TAUBATE;;
2024;14291;35014291;20206;TAUBATE;NEWTON CAMARA LEAL BARROS;TAUBATE;;
2024;14312;35014312;20301;APIAI;DIOGENES RIBEIRO DE LIMA;RIBEIRA;;3,64
2024;14321;35014321;20301;APIAI;NASCIMENTO SATIRO DA SILVA;IPORANGA;;2,70
2024;14333;35014333;20301;APIAI;JOAO ANTUNES ALEXANDRE;GUAPIARA;;
2024;14345;35014345;20301;APIAI;ELIAS LAGES DE MAGALHAES PROF;ITAOCA;;3,92
2024;14357;35014357;20301;APIAI;REGINA DIAS ANTUNES DA SILVA PROFA;APIAI;;3,73
2024;14369;35014369;20301;APIAI;LUIZ JOSE DIAS PROF;RIBEIRAO BRANCO;;3,03
2024;14370;35014370;20301;APIAI;ANTONIA BAPTISTA CALAZANS LUZ PROFA;APIAI;;
2024;14394;35014394;20301;APIAI;THEREZINHA SACCOMANO PASSARO PROFA;GUAPIARA;;2,77
2024;14400;35014400;21102;REGISTRO;LUIZ DARLY GOMES DE ARAUJO PROFESSOR;BARRA DO TURVO;;2,62
2024;14412;35014412;20301;APIAI;PAULO FRANCISCO DE ASSIS PROF;BARRA DO CHAPEU;;2,96
2024;14424;35014424;20301;APIAI;AMBROSINA DE OLIVEIRA MATTOS PROFA;APIAI;4,33;3,19
2024;14448;35014448;20303;BOTUCATU;DANUZIA DE SANTI PROFA;ITATINGA;;3,10
2024;14459;35014459;20304;ITAPETININGA;ANTONIO LUIZ DUARTE;PARANAPANEMA;;
2024;14461;35014461;20302;AVARE;PAULO ARAUJO NOVAES DOUTOR;AVARE;;3,00
2024;14473;35014473;20313;ITARARE;ANTONIO TONON;CORONEL MACEDO;;2,89
2024;14485;35014485;20302;AVARE;JOAO MICHELIN;ITAI;;3,29
2024;14497;35014497;20302;AVARE;JOAO CRUZ CORONEL;AVARE;;2,63
2024;14503;35014503;20302;AVARE;PEDRO BENTO ALVES;ARANDU;;2,36
2024;14515;35014515;20302;AVARE;PAULO DELICIO;AGUAS DE SANTA BARBARA;;3,57
2024;14527;35014527;20302;AVARE;JOSE LEITE PINHEIRO PROFESSOR;CERQUEIRA CESAR;;3,34
2024;14540;35014540;20302;AVARE;JOSE PENNA;TAQUARITUBA;;3,69
2024;14552;35014552;20302;AVARE;AVELINO APARECIDO RIBEIRO DOUTOR;IARAS;;
2024;14588;35014588;20302;AVARE;JOAO TEIXEIRA DE ARAUJO PROFESSOR;AVARE;;2,51
2024;14631;35014631;20302;AVARE;BENE ANDRADE DONA;AVARE;;3,01
2024;14667;35014667;20304;ITAPETININGA;HOLAMBRA II;PARANAPANEMA;;
2024;14679;35014679;20302;AVARE;MATILDE VIEIRA;AVARE;;3,61
2024;14692;35014692;20303;BOTUCATU;ANIZIO FERRAZ GODINHO PROF;CONCHAS;;3,48
2024;14746;35014746;20303;BOTUCATU;VALENTIM DO AMARAL;ANHEMBI;;
2024;14761;35014761;20303;BOTUCATU;NAPOLEAO CORULE;PARDINHO;;
2024;14771;35014771;20303;BOTUCATU;MANUEL JOSE CHAVES DR;SAO MANUEL;;3,32
2024;14795;35014795;20303;BOTUCATU;LUCIO ANTUNES DE SOUZA DOM;BOTUCATU;;3,12
2024;14801;35014801;20303;BOTUCATU;ANSELMO BERTONCINI;BOFETE;;
2024;14825;35014825;20303;BOTUCATU;CARDOSO DE ALMEIDA;BOTUCATU;;3,16
2024;14837;35014837;20303;BOTUCATU;EUCLIDES DE CARVALHO CAMPOS PROF;BOTUCATU;;2,55
2024;14849;35014849;20303;BOTUCATU;AMERICO VIRGINIO DOS SANTOS PROF;BOTUCATU;;2,55
2024;14850;35014850;20303;BOTUCATU;JOAO QUEIROZ MARQUES PROF;BOTUCATU;;2,02
2024;14862;35014862;20303;BOTUCATU;RAYMUNDO CINTRA PROF;BOTUCATU;;2,14
2024;14874;35014874;20303;BOTUCATU;ARMANDO DE SALLES OLIVEIRA DR;BOTUCATU;;1,96
2024;14886;35014886;20303;BOTUCATU;JOSE PEDRETTI NETO PROF;BOTUCATU;;3,86
2024;14904;35014904;20303;BOTUCATU;PEDRO AUGUSTO BARRETO PROF;AREIOPOLIS;;
2024;14941;35014941;20303;BOTUCATU;PEDRO TORRES PROF;BOTUCATU;;3,29
2024;14953;35014953;20303;BOTUCATU;WALTER CARRER PROF;SAO MANUEL;;1,47
2024;14965;35014965;20303;BOTUCATU;ATILIO INNOCENTI PROF;SAO MANUEL;;
2024;14990;35014990;20304;ITAPETININGA;IVENS VIEIRA;ANGATUBA;;
2024;15003;35015003;20304;ITAPETININGA;CASTANHO DE ALMEIDA CEL;GUAREI;;2,98
2024;15039;35015039;20304;ITAPETININGA;BERNARDES JUNIOR DESEMBARGADOR;ITAPETININGA;;3,23
2024;15040;35015040;20304;ITAPETININGA;PEIXOTO GOMIDE;ITAPETININGA;;2,58
2024;15052;35015052;20304;ITAPETININGA;SEBASTIAO VILLACA PROF;ITAPETININGA;;2,90
2024;15064;35015064;20304;ITAPETININGA;FERNANDO PRESTES CEL;ITAPETININGA;;3,29
2024;15076;35015076;20305;ITAPEVA;OSCAR KURTZ CAMARGO;RIBEIRAO GRANDE;;5,18
2024;15088;35015088;20304;ITAPETININGA;ADHERBAL DE PAULA FERREIRA;ITAPETININGA;;4,41
2024;15097;35015097;20304;ITAPETININGA;SEBASTIAO PINTO PROF;ITAPETININGA;;4,15
2024;15106;35015106;20304;ITAPETININGA;ABILIO FONTES PROF;ITAPETININGA;;3,26
2024;15118;35015118;20305;ITAPEVA;ARLINDO VIEIRA PADRE;CAPAO BONITO;;
2024;15124;35015124;20304;ITAPETININGA;FLORA PRESTES CESAR PROFA;SARAPUI;;2,78
2024;15143;35015143;20304;ITAPETININGA;DARCY VIEIRA;ITAPETININGA;;2,79
2024;15155;35015155;20304;ITAPETININGA;VIRGILIO SILVEIRA PROF;ITAPETININGA;;2,65
2024;15180;35015180;20304;ITAPETININGA;CORINA CACAPAVA BARTH PROFA;ITAPETININGA;;3,59
2024;15192;35015192;20304;ITAPETININGA;FONSECA MAJOR;ITAPETININGA;7,50;
2024;15209;35015209;20304;ITAPETININGA;ERNESTA XAVIER RABELO ORSI PROFA;ITAPETININGA;;4,16
2024;15210;35015210;20304;ITAPETININGA;RENATO DA ROCHA MIRANDA;CAMPINA DO MONTE ALEGRE;;
2024;15222;35015222;20305;ITAPEVA;RAUL VENTURELLI DOUTOR;CAPAO BONITO;;
2024;15246;35015246;20304;ITAPETININGA;MODESTO TAVARES DE LIMA PROF;ITAPETININGA;;3,11
2024;15258;35015258;20304;ITAPETININGA;NESTOR FOGACA;SAO MIGUEL ARCANJO;;2,58
2024;15261;35015261;20313;ITARARE;LAZARO SOARES PROFESSOR;RIVERSUL;;3,02
2024;15283;35015283;20313;ITARARE;APARICIO BIGLIA FILHO PROFESSOR;BOM SUCESSO DE ITARARE;;2,41
2024;15301;35015301;20313;ITARARE;EPAMINONDAS FERREIRA LOBO DOUTOR;ITARARE;;4,54
2024;15313;35015313;20313;ITARARE;HERCULANO PIMENTEL DOUTOR;ITARARE;;3,50
2024;15325;35015325;20313;ITARARE;TOME TEIXEIRA;ITARARE;;3,34
2024;15337;35015337;20313;ITARARE;HEITOR GUIMARAES CORTES;ITARARE;;3,76
2024;15362;35015362;20313;ITARARE;EPITACIO PESSOA;ITAPORANGA;;3,13
2024;15404;35015404;20305;ITAPEVA;OTAVIO FERRARI;ITAPEVA;;
2024;15428;35015428;20305;ITAPEVA;SIMPLICIANO CAMPOLIM DE ALMEIDA;NOVA CAMPINA;;
2024;15436;35015436;20313;ITARARE;BARBARA VIDAL CESAR;ITABERA;;2,22
2024;15441;35015441;20313;ITARARE;GABRIEL PINTO DE FARIA PROFESSOR;ITABERA;5,79;
2024;15453;35015453;20313;ITARARE;LEONCIO PIMENTEL;ITABERA;;2,65
2024;15477;35015477;20305;ITAPEVA;JEMINIANO DAVID MUZEL;ITAPEVA;;
2024;15489;35015489;20305;ITAPEVA;NICOTA SOARES PROFESSORA;ITAPEVA;;
2024;15519;35015519;20305;ITAPEVA;JOSE VASQUES FERRARI PROFESSOR;ITAPEVA;;
2024;15544;35015544;20305;ITAPEVA;ZULMIRA DE OLIVEIRA PROFESSORA;ITAPEVA;;
2024;15568;35015568;20305;ITAPEVA;FRANCELINA FRANCO PROFESSORA;BURI;;
2024;15581;35015581;20313;ITARARE;SANDRA REGINA PIRES PROFESSORA;BARAO DE ANTONINA;;2,99
2024;15600;35015600;20313;ITARARE;CAETANO CARBONE PROFESSOR;ITARARE;;4,42
2024;15611;35015611;20306;ITU;EUGENIO EUCLYDES PEREIRA DA MOTTA CORONEL;PORTO FELIZ;;5,78
2024;15635;35015635;20306;ITU;PAULA SANTOS PROF;SALTO;;4,69
2024;15647;35015647;20306;ITU;LEONOR FERNANDES DA SILVA PROFA;SALTO;;2,79
2024;15660;35015660;20306;ITU;FRANCISCO NARDY FILHO;ITU;;2,10
2024;15672;35015672;20306;ITU;CICERO SIQUEIRA CAMPOS PROF;ITU;;2,96
2024;15696;35015696;20306;ITU;JOSE LEITE PINHEIRO JR PROF;ITU;;2,34
2024;15702;35015702;20306;ITU;ANTONIO BERRETA PROF;ITU;;
2024;15714;35015714;20306;ITU;SECKLER MONSENHOR;PORTO FELIZ;;
2024;15726;35015726;20306;ITU;PEDRO FERNANDES DE CAMARGO PROF;PORTO FELIZ;;
2024;15748;35015748;20306;ITU;REGENTE FEIJO;ITU;;2,84
2024;15751;35015751;20306;ITU;CLAUDIO RIBEIRO DA SILVA PROF;SALTO;6,42;
2024;15763;35015763;20306;ITU;TANCREDO DO AMARAL;SALTO;;4,11
2024;15787;35015787;20306;ITU;CESARIO MOTTA DR;ITU;;2,73
2024;15799;35015799;20306;ITU;VITORIO TOGNI CAPITAO;CABREUVA;;3,42
2024;15805;35015805;20306;ITU;LUCIDIO MOTTA NAVARRO;CABREUVA;;3,14
2024;15817;35015817;20306;ITU;ACYLINO AMARAL GURGEL PROF;SALTO;;3,06
2024;15830;35015830;20307;SAO ROQUE;HORACIO MANLEY LANE;SAO ROQUE;;
2024;15854;35015854;20307;SAO ROQUE;FREDERICO MARCICANO;IBIUNA;;3,07
2024;15891;35015891;20307;SAO ROQUE;GERMANO NEGRINI PROFESSOR;SAO ROQUE;;
2024;15921;35015921;20307;SAO ROQUE;HUMBERTO VICTORAZZO PROFESSOR;ARACARIGUAMA;;
2024;15945;35015945;20307;SAO ROQUE;EUCLIDES MARIA BORBA;IBIUNA;;3,62
2024;15957;35015957;20307;SAO ROQUE;LINO VIEIRA RUIVO;IBIUNA;;2,85
2024;15970;35015970;20307;SAO ROQUE;LURDES PENNA CARMELO PROFESSORA;IBIUNA;;4,45
2024;15982;35015982;20307;SAO ROQUE;ROQUE BASTOS PROFESSOR;IBIUNA;;2,77
2024;16007;35016007;20307;SAO ROQUE;EPAMINONDAS DE OLIVEIRA PROFESSOR;SAO ROQUE;;
2024;16020;35016020;20307;SAO ROQUE;HONORINA RIOS DE CARVALHO MELLO;ALUMINIO;;
2024;16044;35016044;20307;SAO ROQUE;MARIA ANGERAMI SCALAMANDRE;IBIUNA;;3,55
2024;16056;35016056;20307;SAO ROQUE;LAURINDA VIEIRA PINTO PROFESSORA;IBIUNA;;2,81
2024;16081;35016081;20307;SAO ROQUE;ALTINA JULIA DE OLIVEIRA PROFESSORA;MAIRINQUE;;
2024;16093;35016093;20308;SOROCABA;JOAQUIM IZIDORO MARINS PROFESSOR;SOROCABA;;2,96
2024;16100;35016100;20308;SOROCABA;JOSE ODIN DE ARRUDA PROFESSOR;SOROCABA;;4,62
2024;16111;35016111;20308;SOROCABA;GENESIO MACHADO PROFESSOR;SOROCABA;;3,28
2024;16135;35016135;20308;SOROCABA;EZEQUIEL MACHADO NASCIMENTO PROFESSOR;SOROCABA;;3,99
2024;16147;35016147;20308;SOROCABA;PORTO SEGURO VISCONDE DE;SOROCABA;;4,97
2024;16159;35016159;20308;SOROCABA;VERGUEIRO SENADOR;SOROCABA;;3,64
2024;16160;35016160;20308;SOROCABA;JULIO PRESTES DE ALBUQUERQUE DOUTOR;SOROCABA;;4,59
2024;16172;35016172;20308;SOROCABA;FRANCISCO CAMARGO CESAR;SOROCABA;;2,96
2024;16184;35016184;20308;SOROCABA;ALTAMIR GONCALVES PROFESSOR;SOROCABA;;4,41
2024;16196;35016196;20308;SOROCABA;ACCACIO DE VASCONCELLOS CAMARGO PROFESSOR;SOROCABA;;3,33
2024;16202;35016202;20308;SOROCABA;FRANCISCO EUPHRASIO MONTEIRO;SOROCABA;;3,65
2024;16214;35016214;20308;SOROCABA;HUMBERTO DE CAMPOS;SOROCABA;;2,85
2024;16226;35016226;20308;SOROCABA;JOAO CLIMACO DE CAMARGO PIRES;SOROCABA;;3,92
2024;16248;35016248;20308;SOROCABA;BRIGADEIRO TOBIAS;SOROCABA;;4,10
2024;16251;35016251;20308;SOROCABA;ARTHUR CYRILLO FREIRE DOUTOR;SOROCABA;;3,33
2024;16263;35016263;20308;SOROCABA;JOSE QUEVEDO PROFESSOR;SOROCABA;;2,51
2024;16275;35016275;20308;SOROCABA;MONSENHOR JOAO SOARES;SOROCABA;;2,03
2024;16287;35016287;20308;SOROCABA;MONTEIRO LOBATO;SOROCABA;;2,82
2024;16299;35016299;20308;SOROCABA;AGGEO PEREIRA DO AMARAL PROFESSOR;SOROCABA;;3,64
2024;16305;35016305;20308;SOROCABA;JOSE REGINATO PROFESSOR;SOROCABA;;3,33
2024;16317;35016317;20308;SOROCABA;JULIO BIERRENBACH LIMA PROFESSOR;SOROCABA;;3,64
2024;16329;35016329;20308;SOROCABA;LAURO SANCHEZ PROFESSOR;SOROCABA;;3,55
2024;16330;35016330;20308;SOROCABA;LUIZ GONZAGA DE CAMARGO FLEURY PROFESSOR;SOROCABA;;3,61
2024;16366;35016366;20308;SOROCABA;ESCOLASTICA ROSA DE ALMEIDA PROFESSORA;SOROCABA;;3,69
2024;16378;35016378;20308;SOROCABA;OSSIS SALVESTRINI MENDES PROFESSORA;SOROCABA;;2,72
2024;16385;35016385;20308;SOROCABA;ENEAS PROENCA DE ARRUDA PROFESSOR;SOROCABA;6,48;
2024;16391;35016391;20308;SOROCABA;ANTONIO MIGUEL PEREIRA JUNIOR;SOROCABA;;4,13
2024;16408;35016408;20308;SOROCABA;ARQUIMINIO MARQUES DA SILVA PROFESSOR;SOROCABA;;5,35
2024;16412;35016412;20308;SOROCABA;LUIZ NOGUEIRA MARTINS SENADOR;SOROCABA;;4,61
2024;16421;35016421;20308;SOROCABA;FRANCISCO COCCARO PROFESSOR;SOROCABA;;3,40
2024;16433;35016433;20308;SOROCABA;ANTONIO PADILHA;SOROCABA;;4,01
2024;16445;35016445;20303;BOTUCATU;EGILDO PASCHOALUCCI VEREADOR;PEREIRAS;;2,39
2024;16469;35016469;20306;ITU;PLINIO RODRIGUES DE MORAIS;TIETE;;
2024;16494;35016494;20304;ITAPETININGA;ALTINA MAYNARDES ARAUJO PROFA;TATUI;;2,48
2024;16512;35016512;20303;BOTUCATU;ALDO ANGELINI;PORANGABA;;2,58
2024;16536;35016536;20303;BOTUCATU;CESARIO CARLOS DE ALMEIDA;LARANJAL PAULISTA;;2,16
2024;16559;35016559;20303;BOTUCATU;LUIZ CAMPACCI;LARANJAL PAULISTA;;3,33
2024;16585;35016585;20306;ITU;JEFFERSON SOARES DE SOUZA PROF;JUMIRIM;;
2024;16615;35016615;20303;BOTUCATU;RENATO ANGELINI PROF;TORRE DE PEDRA;;4,20
2024;16627;35016627;20304;ITAPETININGA;BARAO DE SURUI;TATUI;;4,44
2024;16639;35016639;20304;ITAPETININGA;CHICO PEREIRA;TATUI;;2,31
2024;16664;35016664;20306;ITU;ARTHUR DA SILVA BERNARDES PRESIDENTE;CERQUILHO;;
2024;16676;35016676;20304;ITAPETININGA;ARY DE ALMEIDA SINISGALLI PROF;TATUI;;2,80
2024;16697;35016697;20306;ITU;MARIO PEDRO VERCELLINO ALFERES;BOITUVA;;
2024;16718;35016718;20303;BOTUCATU;ARISTEU VASCONCELLOS LEITE;CESARIO LANGE;;
2024;16743;35016743;20310;VOTORANTIM;ANTONIETA FERRARESE PROFESSORA;VOTORANTIM;;3,73
2024;16755;35016755;20310;VOTORANTIM;ARMANDO RIZZO PROFESSOR;VOTORANTIM;;3,28
